method,phase_similarity,tag,word
ssh,0.48148148148148145,shared,faithful
ssh,0.5311004784688995,shared,interference
ssh,0.42857142857142855,shared,himself
ssh,1.0,a_only,theological
ssh,0.5763546798029556,shared,precautions
ssh,0.3389121338912134,shared,mother
ssh,1.0,a_only,electron
ssh,1.0,a_only,guitarist
ssh,0.5533980582524272,shared,union
ssh,0.10344827586206896,b_only,charm
ssh,0.5533980582524272,shared,commands
ssh,0.0847457627118644,b_only,nay
ssh,0.7391304347826086,shared,frontier
ssh,0.3559322033898305,shared,how
ssh,0.08843537414965986,b_only,wandered
ssh,0.6494845360824743,shared,limited
ssh,1.0,a_only,routes
ssh,0.1111111111111111,b_only,wonderfully
ssh,0.09965635738831616,b_only,spoiled
ssh,0.3008130081300813,shared,howl
ssh,1.0,a_only,supports
ssh,1.0,a_only,lacking
ssh,1.0,a_only,develops
ssh,0.06666666666666667,b_only,cavern
ssh,0.6326530612244898,shared,lakes
ssh,0.48148148148148145,shared,unexpected
ssh,0.5238095238095238,shared,talks
ssh,1.0,a_only,disputed
ssh,1.0,a_only,automatic
ssh,0.4349775784753363,shared,staying
ssh,0.5920398009950248,shared,superiority
ssh,1.0,a_only,homo
ssh,0.44144144144144143,shared,theories
ssh,0.3617021276595745,shared,guard
ssh,0.40969162995594716,shared,remarks
ssh,0.5023474178403756,shared,extended
ssh,0.30612244897959184,shared,sight
ssh,1.0,a_only,hydrogen
ssh,0.5165876777251185,shared,elsewhere
ssh,0.20754716981132076,shared,tackle
ssh,1.0,a_only,ideals
ssh,1.0,a_only,priority
ssh,1.0,a_only,nitrogen
ssh,0.5165876777251185,shared,depressed
ssh,1.0,a_only,tract
ssh,0.5533980582524272,shared,trip
ssh,1.0,a_only,arminianism
ssh,1.0,a_only,ceo
ssh,0.350210970464135,shared,moved
ssh,0.5238095238095238,shared,arrest
ssh,1.0,a_only,alternatives
ssh,0.46788990825688076,shared,recognised
ssh,0.07023411371237458,b_only,roar
ssh,0.48148148148148145,shared,journal
ssh,1.0,a_only,buddhist
ssh,0.36752136752136755,shared,call
ssh,0.3114754098360656,shared,afterwards
ssh,0.5763546798029556,shared,frank
ssh,1.0,a_only,decimal
ssh,0.3389121338912134,shared,enough
ssh,0.3445378151260504,shared,order
ssh,0.6,shared,element
ssh,0.6666666666666666,shared,songs
ssh,1.0,a_only,doctrine
ssh,1.0,a_only,esoteric
ssh,1.0,a_only,defining
ssh,0.30612244897959184,shared,altogether
ssh,1.0,a_only,bonding
ssh,0.0738255033557047,b_only,borrow
ssh,1.0,a_only,bulk
ssh,0.5023474178403756,shared,pit
ssh,0.4349775784753363,shared,meantime
ssh,0.09965635738831616,b_only,fury
ssh,0.5165876777251185,shared,purple
ssh,1.0,a_only,located
ssh,0.6243654822335025,shared,possessing
ssh,1.0,a_only,harbor
ssh,0.10344827586206896,b_only,cheer
ssh,1.0,a_only,abbeys
ssh,0.6243654822335025,shared,rows
ssh,0.3389121338912134,shared,mere
ssh,1.0,a_only,egyptian
ssh,0.36752136752136755,shared,deeply
ssh,1.0,a_only,council
ssh,0.5023474178403756,shared,principal
ssh,0.415929203539823,shared,conclusion
ssh,0.5165876777251185,shared,breeding
ssh,0.3389121338912134,shared,fallen
ssh,0.4222222222222222,shared,passions
ssh,0.3793103448275862,shared,piece
ssh,0.12280701754385964,b_only,sincere
