method,phase_similarity,tag,word
ssh,0.4479638009049774,shared,upset
ssh,1.0,a_only,sometime
ssh,0.059602649006622516,b_only,soundly
ssh,0.08843537414965986,b_only,tootles
ssh,0.2749003984063745,shared,given
ssh,0.7021276595744681,shared,praised
ssh,0.0738255033557047,b_only,shattered
ssh,1.0,a_only,autistic
ssh,1.0,a_only,coordination
ssh,0.09965635738831616,b_only,circus
ssh,0.47465437788018433,shared,r
ssh,0.7877094972067039,shared,blinded
ssh,1.0,a_only,attributes
ssh,1.0,a_only,saints
ssh,1.0,a_only,visual
ssh,0.6326530612244898,shared,leads
ssh,0.5094339622641509,shared,firmly
ssh,0.07023411371237458,b_only,supper
ssh,0.6161616161616161,shared,supplied
ssh,0.06666666666666667,b_only,keeper
ssh,0.0958904109589041,b_only,indifferent
ssh,0.10344827586206896,b_only,misfortunes
ssh,1.0,a_only,exclave
ssh,0.6842105263157895,shared,access
ssh,0.48148148148148145,shared,tackle
ssh,1.0,a_only,vedic
ssh,1.0,a_only,raymond
ssh,1.0,a_only,characterized
ssh,0.40969162995594716,shared,month
ssh,0.8181818181818182,shared,muscles
ssh,1.0,a_only,cartier
ssh,0.675392670157068,shared,refer
ssh,0.7582417582417582,shared,exceeding
ssh,0.2903225806451613,shared,sake
ssh,0.0738255033557047,b_only,lawn
ssh,0.6410256410256411,shared,novelty
ssh,0.7877094972067039,shared,vigorous
ssh,1.0,a_only,associative
ssh,0.0958904109589041,b_only,risen
ssh,0.08108108108108109,b_only,pap
ssh,0.807909604519774,shared,vegetables
ssh,1.0,a_only,unofficial
ssh,1.0,a_only,influential
ssh,1.0,a_only,constellation
ssh,0.7877094972067039,shared,grain
ssh,1.0,a_only,publisher
ssh,0.6931216931216931,shared,immoral
ssh,1.0,a_only,theorists
ssh,0.11888111888111888,b_only,mist
ssh,1.0,a_only,darius
ssh,0.6326530612244898,shared,marble
ssh,0.5841584158415841,shared,contain
ssh,0.6931216931216931,shared,appealing
ssh,0.7021276595744681,shared,provision
ssh,1.0,a_only,barcelona
ssh,1.0,a_only,federation
ssh,0.7486338797814208,shared,duncan
ssh,0.2648221343873518,shared,looks
ssh,1.0,a_only,massachusetts
ssh,0.5238095238095238,shared,precisely
ssh,1.0,a_only,centered
ssh,0.6326530612244898,shared,skill
ssh,0.3445378151260504,shared,ten
ssh,1.0,a_only,cleveland
ssh,0.6931216931216931,shared,feathers
ssh,1.0,a_only,altruists
ssh,1.0,a_only,decreased
ssh,0.3852813852813853,shared,value
ssh,0.0847457627118644,b_only,whiskers
ssh,0.5920398009950248,shared,whence
ssh,1.0,a_only,contributions
ssh,0.45454545454545453,shared,laws
ssh,0.32231404958677684,shared,blame
ssh,0.3168724279835391,shared,probably
ssh,0.6161616161616161,shared,tribe
ssh,0.6842105263157895,shared,robinson
ssh,0.5023474178403756,shared,supported
ssh,0.07744107744107744,b_only,silly
ssh,0.059602649006622516,b_only,wid
ssh,0.5841584158415841,shared,chains
ssh,1.0,a_only,ports
ssh,1.0,a_only,rendezvous
ssh,1.0,a_only,transcontinental
ssh,1.0,a_only,conferences
ssh,0.3008130081300813,shared,breath
ssh,0.285140562248996,shared,diary
ssh,0.5841584158415841,shared,eating
ssh,1.0,a_only,coasts
ssh,0.10726643598615918,b_only,awhile
ssh,0.05263157894736842,b_only,heels
ssh,0.7204301075268817,shared,breed
ssh,0.5609756097560976,shared,dislike
ssh,0.2749003984063745,shared,talking
ssh,0.7112299465240641,shared,cottages
ssh,0.0738255033557047,b_only,yonder
ssh,0.7777777777777778,shared,simplicity
ssh,0.42857142857142855,shared,probable
ssh,0.6842105263157895,shared,pledge
ssh,0.25,shared,an
ssh,0.391304347826087,shared,connected
ssh,0.3793103448275862,shared,degree
ssh,1.0,a_only,arianism
ssh,0.1111111111111111,b_only,disturb
ssh,0.7391304347826086,shared,consul
ssh,1.0,a_only,implement
ssh,0.3559322033898305,shared,bill
ssh,1.0,a_only,neurons
ssh,1.0,a_only,hera
ssh,0.5311004784688995,shared,overcome
ssh,1.0,a_only,array
ssh,0.2903225806451613,shared,mighty
ssh,0.7777777777777778,shared,causing
ssh,1.0,a_only,archives
ssh,0.2648221343873518,shared,hard
ssh,0.7877094972067039,shared,whatsoever
ssh,1.0,a_only,violation
ssh,0.5763546798029556,shared,insisted
ssh,0.3617021276595745,shared,hook
ssh,1.0,a_only,constitute
ssh,0.5686274509803921,shared,rapid
ssh,0.6842105263157895,shared,announce
ssh,1.0,a_only,kalinga
ssh,0.7204301075268817,shared,grab
ssh,0.5763546798029556,shared,eldest
ssh,0.0847457627118644,b_only,awe
ssh,1.0,a_only,editor
ssh,0.6243654822335025,shared,mixture
ssh,0.5841584158415841,shared,average
ssh,1.0,a_only,pollution
ssh,1.0,a_only,oriental
ssh,0.7777777777777778,shared,pat
ssh,0.39737991266375544,shared,troubled
ssh,0.09965635738831616,b_only,hansom
ssh,0.6243654822335025,shared,savage
ssh,0.40969162995594716,shared,vast
ssh,0.7204301075268817,shared,decay
ssh,1.0,a_only,economics
ssh,0.05263157894736842,b_only,steamboat
ssh,1.0,a_only,fossil
ssh,1.0,a_only,bin
ssh,1.0,a_only,argentina
ssh,0.3389121338912134,shared,ear
ssh,0.7777777777777778,shared,dependent
ssh,1.0,a_only,areas
ssh,1.0,a_only,prices
ssh,0.2648221343873518,shared,cry
ssh,1.0,a_only,institute
ssh,0.47465437788018433,shared,season
ssh,0.10726643598615918,b_only,mingled
ssh,0.6326530612244898,shared,restore
ssh,0.4611872146118721,shared,useless
ssh,0.48148148148148145,shared,gutenberg
ssh,0.07023411371237458,b_only,polite
ssh,0.3445378151260504,shared,brain
ssh,1.0,a_only,suggesting
ssh,0.06666666666666667,b_only,knees
ssh,0.675392670157068,shared,sentiment
ssh,0.10726643598615918,b_only,dear
ssh,0.5311004784688995,shared,travel
ssh,0.30612244897959184,shared,ain
ssh,0.6666666666666666,shared,extracts
ssh,1.0,a_only,comprising
ssh,1.0,a_only,continues
ssh,0.7486338797814208,shared,chaos
ssh,0.5094339622641509,shared,mainly
ssh,0.08843537414965986,b_only,endeavours
ssh,0.4611872146118721,shared,proceed
ssh,1.0,a_only,secession
ssh,0.3852813852813853,shared,spread
ssh,1.0,a_only,excavation
ssh,0.46788990825688076,shared,design
ssh,1.0,a_only,schopenhauer
ssh,0.7391304347826086,shared,ahab
ssh,0.3114754098360656,shared,agreed
ssh,0.7877094972067039,shared,bricks
ssh,1.0,a_only,hip
ssh,0.3793103448275862,shared,been
ssh,0.7391304347826086,shared,modest
ssh,0.7021276595744681,shared,planning
ssh,1.0,a_only,amhr
ssh,0.056105610561056105,b_only,lads
ssh,0.4479638009049774,shared,desired
ssh,1.0,a_only,burgess
ssh,0.32231404958677684,shared,sir
ssh,0.6243654822335025,shared,depressed
ssh,0.7582417582417582,shared,slaughter
ssh,1.0,a_only,representative
ssh,1.0,a_only,abbot
ssh,1.0,a_only,gdp
ssh,1.0,a_only,factbook
ssh,0.7877094972067039,shared,adapted
ssh,1.0,a_only,acoustics
ssh,0.7204301075268817,shared,underground
ssh,0.7877094972067039,shared,precise
ssh,1.0,a_only,privy
ssh,1.0,a_only,provides
ssh,0.7204301075268817,shared,mount
ssh,0.36752136752136755,shared,supposed
ssh,0.40969162995594716,shared,justice
ssh,1.0,a_only,congo
ssh,0.8497109826589595,shared,upwards
ssh,0.7297297297297297,shared,insult
ssh,0.11498257839721254,b_only,tender
ssh,1.0,a_only,basic
ssh,1.0,a_only,conceptions
ssh,1.0,a_only,wimbledon
ssh,0.32231404958677684,shared,fresh
ssh,1.0,a_only,galt
ssh,0.5920398009950248,shared,shaped
ssh,0.6580310880829016,shared,entail
ssh,0.40350877192982454,shared,younger
ssh,0.4349775784753363,shared,appears
ssh,1.0,a_only,wright
ssh,0.6326530612244898,shared,withdrew
ssh,1.0,a_only,opus
ssh,1.0,a_only,austrians
ssh,1.0,a_only,kim
ssh,0.24031007751937986,shared,mrs
ssh,0.7391304347826086,shared,prosecution
ssh,1.0,a_only,mm
ssh,1.0,a_only,imported
ssh,0.5533980582524272,shared,loves
ssh,0.415929203539823,shared,pirate
ssh,0.6,shared,tax
ssh,1.0,a_only,allan
ssh,0.6161616161616161,shared,convenient
ssh,0.6931216931216931,shared,temporary
ssh,0.6326530612244898,shared,communicate
ssh,0.5533980582524272,shared,traces
ssh,0.47465437788018433,shared,fright
ssh,0.5023474178403756,shared,actual
ssh,1.0,a_only,unicode
ssh,0.3333333333333333,shared,several
ssh,0.5311004784688995,shared,extent
ssh,0.3333333333333333,shared,entirely
ssh,0.7582417582417582,shared,peacefully
ssh,0.5094339622641509,shared,correct
ssh,1.0,a_only,submarine
ssh,1.0,a_only,conquests
ssh,0.4349775784753363,shared,buy
ssh,1.0,a_only,epic
ssh,0.7297297297297297,shared,sequence
ssh,0.4222222222222222,shared,anger
ssh,0.0958904109589041,b_only,stir
ssh,0.4222222222222222,shared,spiders
ssh,1.0,a_only,extensively
ssh,0.6080402010050251,shared,endless
ssh,1.0,a_only,immigration
ssh,1.0,a_only,ancestor
ssh,0.29554655870445345,shared,each
ssh,1.0,a_only,christianity
ssh,1.0,a_only,matthew
ssh,1.0,a_only,overview
ssh,1.0,a_only,squealer
ssh,0.2903225806451613,shared,prisoner
ssh,1.0,a_only,stored
ssh,0.5165876777251185,shared,represented
ssh,0.07023411371237458,b_only,envelope
ssh,0.0738255033557047,b_only,gigantic
ssh,0.0738255033557047,b_only,mina
ssh,1.0,a_only,dc
ssh,0.6666666666666666,shared,encourage
ssh,0.6931216931216931,shared,innumerable
ssh,1.0,a_only,arab
ssh,0.7582417582417582,shared,population
ssh,1.0,a_only,referendum
ssh,1.0,a_only,integral
ssh,1.0,a_only,orbitals
ssh,0.39737991266375544,shared,discovery
ssh,1.0,a_only,adolf
ssh,0.6243654822335025,shared,hears
ssh,0.07744107744107744,b_only,sinister
ssh,0.5165876777251185,shared,intellectual
