method,phase_similarity,tag,word
ssh,1.0,a_only,portuguese
ssh,1.0,a_only,expert
ssh,0.6494845360824743,shared,teacher
ssh,1.0,a_only,coverage
ssh,0.25984251968503935,shared,still
ssh,1.0,a_only,controlling
ssh,1.0,a_only,diplomatic
ssh,1.0,a_only,andes
ssh,0.5609756097560976,shared,virtues
ssh,0.6080402010050251,shared,claimed
ssh,0.6842105263157895,shared,legal
ssh,1.0,a_only,derive
ssh,0.2749003984063745,shared,appeared
ssh,0.20300751879699247,b_only,twins
ssh,1.0,a_only,tennessee
ssh,0.39737991266375544,shared,waves
ssh,0.20754716981132076,b_only,raft
ssh,0.4349775784753363,shared,grounds
ssh,0.7582417582417582,shared,patent
ssh,0.18518518518518517,shared,better
ssh,1.0,a_only,rfc
ssh,0.48148148148148145,shared,someone
ssh,1.0,a_only,satellite
ssh,0.5023474178403756,shared,cattle
ssh,1.0,a_only,fairbanks
ssh,1.0,a_only,electrical
ssh,0.1552346570397112,b_only,bingley
ssh,0.5023474178403756,shared,lawyer
ssh,0.6,shared,guardian
ssh,1.0,a_only,anno
ssh,0.5533980582524272,shared,sized
ssh,0.45454545454545453,shared,alter
ssh,0.6326530612244898,shared,purely
ssh,0.45454545454545453,shared,solved
ssh,0.2260536398467433,b_only,moran
ssh,0.675392670157068,shared,hurricane
ssh,0.09215017064846416,b_only,awful
ssh,0.5238095238095238,shared,lack
ssh,1.0,a_only,adherents
ssh,1.0,a_only,buddhism
ssh,0.09215017064846416,b_only,astonished
ssh,0.5238095238095238,shared,responded
ssh,0.19402985074626866,b_only,conceive
ssh,0.4349775784753363,shared,mouse
ssh,0.245136186770428,b_only,trifling
ssh,1.0,a_only,boris
ssh,0.391304347826087,shared,private
ssh,0.36752136752136755,shared,instantly
ssh,0.2648221343873518,shared,placed
ssh,1.0,a_only,addictive
ssh,0.6842105263157895,shared,buildings
ssh,0.19850187265917604,b_only,ef
ssh,0.5023474178403756,shared,manifest
ssh,1.0,a_only,compromise
ssh,1.0,a_only,amber
ssh,1.0,a_only,ruling
ssh,1.0,a_only,francisco
ssh,1.0,a_only,horizontal
ssh,1.0,a_only,stages
ssh,0.6666666666666666,shared,towns
ssh,0.3389121338912134,shared,explained
ssh,1.0,a_only,alchemist
ssh,1.0,a_only,calendar
ssh,1.0,a_only,bomb
ssh,1.0,a_only,vatican
ssh,1.0,a_only,judah
ssh,1.0,a_only,diving
ssh,0.20300751879699247,b_only,malice
ssh,0.22137404580152673,b_only,daring
ssh,1.0,a_only,percentage
ssh,1.0,a_only,wins
ssh,0.3793103448275862,shared,pressed
ssh,1.0,a_only,requirements
ssh,0.2903225806451613,shared,believed
ssh,1.0,a_only,amaranth
ssh,0.245136186770428,shared,presently
ssh,0.39737991266375544,shared,closer
ssh,0.7112299465240641,shared,describing
ssh,0.6,shared,positive
ssh,0.23552123552123552,shared,news
ssh,0.6410256410256411,shared,defend
ssh,0.23552123552123552,shared,actor
ssh,0.19850187265917604,b_only,jarvis
ssh,1.0,a_only,covenant
ssh,1.0,a_only,namely
ssh,0.3333333333333333,shared,being
ssh,1.0,a_only,withdrawal
ssh,1.0,a_only,legally
ssh,0.1347517730496454,b_only,howling
ssh,0.40969162995594716,shared,elder
ssh,1.0,a_only,produces
ssh,1.0,a_only,riots
ssh,1.0,a_only,agreements
ssh,1.0,a_only,proponents
ssh,1.0,a_only,ongoing
ssh,0.5920398009950248,shared,government
ssh,0.08108108108108109,b_only,wretched
ssh,0.5920398009950248,shared,characteristic
ssh,1.0,a_only,cognitive
ssh,1.0,a_only,poland
ssh,0.5238095238095238,shared,authoritative
ssh,0.09965635738831616,b_only,puzzled
ssh,0.45454545454545453,shared,badly
ssh,0.3617021276595745,shared,sacred
ssh,1.0,a_only,proven
ssh,1.0,a_only,formulas
ssh,0.6410256410256411,shared,abuse
ssh,1.0,a_only,kickoff
ssh,1.0,a_only,displays
ssh,0.36752136752136755,shared,affairs
ssh,1.0,a_only,boston
ssh,0.0958904109589041,b_only,shirt
ssh,0.10344827586206896,b_only,tearing
ssh,1.0,a_only,albertus
ssh,0.7021276595744681,shared,achieved
ssh,0.5763546798029556,shared,xii
ssh,0.20754716981132076,b_only,boggs
ssh,0.46788990825688076,shared,reasoned
ssh,0.3333333333333333,shared,disappeared
ssh,1.0,a_only,factbook
ssh,1.0,a_only,bambaataa
ssh,1.0,a_only,acupuncture
ssh,1.0,a_only,cornwallis
ssh,0.46788990825688076,shared,event
ssh,0.4479638009049774,shared,informed
ssh,1.0,a_only,rio
ssh,0.245136186770428,shared,journey
ssh,0.4883720930232558,shared,passenger
ssh,0.415929203539823,shared,blade
ssh,1.0,a_only,colonies
ssh,0.5165876777251185,shared,practise
ssh,1.0,a_only,electromagnetic
ssh,1.0,a_only,valence
ssh,0.18518518518518517,b_only,25
ssh,1.0,a_only,adds
ssh,0.3389121338912134,shared,condition
ssh,1.0,a_only,ferdinand
ssh,0.5311004784688995,shared,boom
ssh,0.20300751879699247,b_only,kite
ssh,0.19850187265917604,b_only,alteration
ssh,0.5311004784688995,shared,response
ssh,0.6580310880829016,shared,extending
ssh,1.0,a_only,popularity
ssh,1.0,a_only,statute
ssh,1.0,a_only,tennis
ssh,0.3278008298755187,shared,blessed
ssh,0.6326530612244898,shared,meetings
ssh,0.21673003802281368,b_only,moaned
ssh,0.3168724279835391,shared,guard
ssh,0.39737991266375544,shared,im
ssh,0.3389121338912134,shared,mentioned
ssh,0.5609756097560976,shared,weapons
ssh,0.3559322033898305,shared,troubles
ssh,0.7486338797814208,shared,policy
ssh,1.0,a_only,outbreak
ssh,0.46788990825688076,shared,stuffed
ssh,0.415929203539823,shared,refuse
ssh,0.5533980582524272,shared,intellect
ssh,0.4479638009049774,shared,fairy
ssh,1.0,a_only,matt
ssh,0.5384615384615384,shared,released
ssh,0.1895910780669145,b_only,drank
ssh,0.23552123552123552,shared,expect
ssh,0.2648221343873518,shared,make
ssh,0.285140562248996,shared,simply
ssh,0.5686274509803921,shared,discharge
ssh,0.42857142857142855,shared,hidden
ssh,1.0,a_only,mol
ssh,0.39737991266375544,shared,strain
ssh,0.7112299465240641,shared,serves
ssh,0.5609756097560976,shared,merits
ssh,1.0,a_only,utah
ssh,1.0,a_only,russell
ssh,1.0,a_only,kentucky
ssh,0.3008130081300813,shared,interrupted
ssh,0.3852813852813853,shared,conscience
ssh,1.0,a_only,playwright
ssh,0.08843537414965986,b_only,rang
ssh,0.2749003984063745,shared,illustration
ssh,0.7486338797814208,shared,fires
ssh,0.19402985074626866,b_only,stump
ssh,0.19850187265917604,b_only,jug
ssh,0.19850187265917604,b_only,redskins
ssh,0.5023474178403756,shared,driving
ssh,0.3793103448275862,shared,interesting
ssh,0.22137404580152673,shared,finished
ssh,0.675392670157068,shared,statements
ssh,0.45454545454545453,shared,whale
ssh,0.3852813852813853,shared,friendly
ssh,1.0,a_only,mcclellan
ssh,0.5841584158415841,shared,unchanged
ssh,1.0,a_only,resulted
ssh,0.5920398009950248,shared,approved
ssh,0.3389121338912134,shared,ladder
ssh,1.0,a_only,subordinate
ssh,0.39737991266375544,shared,theatre
