method,phase_similarity,tag,word
ssh,1.0,a_only,gr
ssh,0.5458937198067633,shared,proceedings
ssh,0.6580310880829016,shared,whereas
ssh,0.36752136752136755,shared,wide
ssh,0.4953271028037383,shared,confined
ssh,1.0,a_only,cern
ssh,1.0,a_only,radical
ssh,0.0738255033557047,b_only,graveyard
ssh,1.0,a_only,wisconsin
ssh,0.5609756097560976,shared,foreign
ssh,0.6666666666666666,shared,secretly
ssh,0.08108108108108109,b_only,talked
ssh,0.4611872146118721,shared,firm
ssh,0.3445378151260504,shared,doing
ssh,0.09215017064846416,b_only,lean
ssh,0.5763546798029556,shared,forms
ssh,1.0,a_only,acclaimed
ssh,0.415929203539823,shared,bill
ssh,0.5763546798029556,shared,dense
ssh,0.09965635738831616,b_only,awake
ssh,0.6580310880829016,shared,column
ssh,1.0,a_only,switch
ssh,1.0,a_only,memorial
ssh,1.0,a_only,transmitted
ssh,1.0,a_only,celebration
ssh,0.07744107744107744,b_only,charming
ssh,1.0,a_only,affecting
ssh,0.7391304347826086,shared,research
ssh,0.0847457627118644,b_only,anew
ssh,1.0,a_only,fm
ssh,0.0958904109589041,b_only,sly
ssh,1.0,a_only,agreements
ssh,1.0,a_only,kong
ssh,1.0,a_only,racing
ssh,0.48148148148148145,shared,relate
ssh,0.46788990825688076,shared,affected
ssh,0.245136186770428,shared,backs
ssh,1.0,a_only,harris
ssh,0.25984251968503935,b_only,dat
ssh,0.6580310880829016,shared,shell
ssh,0.6080402010050251,shared,transparent
ssh,0.5763546798029556,shared,mental
ssh,0.7112299465240641,shared,rocky
ssh,0.3852813852813853,shared,land
ssh,1.0,a_only,sites
ssh,1.0,a_only,worker
ssh,0.4953271028037383,shared,hut
ssh,0.6410256410256411,shared,intense
ssh,1.0,a_only,agamemnon
ssh,0.5841584158415841,shared,grandfather
ssh,0.5458937198067633,shared,register
ssh,0.675392670157068,shared,sands
ssh,0.415929203539823,shared,these
ssh,0.4953271028037383,shared,ferry
ssh,1.0,a_only,aluminium
ssh,0.6161616161616161,shared,positive
ssh,0.09215017064846416,b_only,nostrils
ssh,1.0,a_only,exaggerated
ssh,1.0,a_only,florida
ssh,1.0,a_only,positions
ssh,0.37339055793991416,shared,where
ssh,0.37339055793991416,shared,youth
ssh,1.0,a_only,encyclopedia
ssh,1.0,a_only,orbital
ssh,1.0,a_only,scientist
ssh,1.0,a_only,department
ssh,0.5533980582524272,shared,respecting
ssh,1.0,a_only,virus
ssh,1.0,a_only,designer
ssh,0.11498257839721254,b_only,bewildered
ssh,1.0,a_only,chadic
ssh,1.0,a_only,asteraceae
ssh,0.42857142857142855,shared,the
ssh,1.0,a_only,allah
ssh,0.6842105263157895,shared,tunnel
ssh,1.0,a_only,believers
ssh,0.08843537414965986,b_only,snatched
ssh,0.5533980582524272,shared,remote
ssh,1.0,a_only,ontario
ssh,1.0,a_only,training
ssh,0.5165876777251185,shared,observing
ssh,1.0,a_only,requirements
ssh,0.5686274509803921,shared,conception
ssh,0.08843537414965986,b_only,terribly
ssh,0.3617021276595745,shared,gently
ssh,0.42857142857142855,shared,burst
ssh,1.0,a_only,compromise
ssh,0.6931216931216931,shared,cells
ssh,1.0,a_only,commercial
ssh,0.7877094972067039,shared,troops
ssh,0.391304347826087,shared,relieved
ssh,0.3852813852813853,shared,continued
ssh,0.3445378151260504,shared,thoughts
ssh,0.3793103448275862,shared,wait
ssh,0.7679558011049724,shared,producing
ssh,0.3278008298755187,shared,mrs
ssh,0.29554655870445345,shared,comes
ssh,0.6842105263157895,shared,appointed
ssh,0.3278008298755187,shared,learned
ssh,1.0,a_only,tiberius
ssh,0.4222222222222222,shared,hailed
ssh,0.17216117216117216,shared,niggers
ssh,1.0,a_only,routes
ssh,0.07744107744107744,b_only,mustn
ssh,0.391304347826087,shared,horse
ssh,1.0,a_only,arcade
ssh,1.0,a_only,legacy
ssh,0.5384615384615384,shared,unfinished
ssh,1.0,a_only,bibliography
ssh,1.0,a_only,rc
ssh,1.0,a_only,brazil
ssh,0.6494845360824743,shared,commands
ssh,1.0,a_only,thesis
ssh,0.40969162995594716,shared,lover
ssh,0.4883720930232558,shared,parents
ssh,0.4479638009049774,shared,shrugged
ssh,1.0,a_only,wilhelm
ssh,0.5763546798029556,shared,principle
ssh,0.10344827586206896,b_only,vulgar
ssh,0.6080402010050251,shared,hints
ssh,0.415929203539823,shared,lived
ssh,0.6410256410256411,shared,greatness
ssh,1.0,a_only,assault
ssh,0.45454545454545453,shared,witnesses
ssh,1.0,a_only,syndrome
ssh,1.0,a_only,biology
ssh,0.5094339622641509,shared,wing
ssh,0.7297297297297297,shared,transferred
ssh,0.42857142857142855,shared,fish
ssh,0.059602649006622516,b_only,ardent
ssh,1.0,a_only,meters
ssh,0.350210970464135,shared,banker
ssh,0.5609756097560976,shared,encouraged
ssh,0.5094339622641509,shared,sheer
ssh,0.46788990825688076,shared,confused
ssh,0.5841584158415841,shared,attempts
ssh,0.6243654822335025,shared,illinois
ssh,1.0,a_only,undergo
ssh,0.6080402010050251,shared,desires
ssh,0.3852813852813853,shared,knows
ssh,0.5311004784688995,shared,winds
ssh,0.0847457627118644,b_only,folks
ssh,1.0,a_only,despite
ssh,1.0,a_only,imports
ssh,1.0,a_only,antiparticles
ssh,1.0,a_only,drugs
ssh,0.5609756097560976,shared,routine
ssh,0.36752136752136755,shared,every
ssh,0.5533980582524272,shared,official
ssh,1.0,a_only,controversial
ssh,0.7391304347826086,shared,geography
ssh,1.0,a_only,caribbean
ssh,0.4883720930232558,shared,customer
ssh,0.37339055793991416,shared,lips
ssh,0.5023474178403756,shared,favourite
ssh,0.07023411371237458,b_only,shudder
ssh,0.0958904109589041,b_only,clasped
ssh,1.0,a_only,telecommunications
ssh,0.6161616161616161,shared,hospital
ssh,0.08843537414965986,b_only,orgies
ssh,1.0,a_only,nelson
ssh,1.0,a_only,nasa
ssh,1.0,a_only,premiers
ssh,1.0,a_only,flourished
ssh,0.3333333333333333,shared,meant
ssh,0.46788990825688076,shared,feeble
ssh,0.3333333333333333,shared,hard
ssh,0.12280701754385964,b_only,likeness
ssh,1.0,a_only,alcott
ssh,0.5023474178403756,shared,realised
ssh,1.0,a_only,leonard
ssh,0.40969162995594716,shared,due
ssh,0.391304347826087,shared,sleeping
ssh,1.0,a_only,mythology
ssh,0.12280701754385964,b_only,cheerful
ssh,1.0,a_only,korean
ssh,0.4222222222222222,shared,moved
ssh,1.0,a_only,sheen
ssh,0.5384615384615384,shared,bee
ssh,0.350210970464135,shared,crowd
ssh,1.0,a_only,publicity
ssh,1.0,a_only,births
ssh,0.5533980582524272,shared,deserts
ssh,0.3617021276595745,shared,most
ssh,0.6,shared,halting
ssh,1.0,a_only,archaea
ssh,1.0,a_only,treatments
ssh,0.4953271028037383,shared,content
ssh,1.0,a_only,sa
ssh,0.6243654822335025,shared,xi
ssh,1.0,a_only,agrippina
ssh,1.0,a_only,tract
ssh,1.0,a_only,inventions
ssh,0.5609756097560976,shared,june
ssh,1.0,a_only,solubility
ssh,0.6243654822335025,shared,scientific
ssh,1.0,a_only,ranging
ssh,0.09215017064846416,b_only,frock
ssh,1.0,a_only,electricity
ssh,0.4479638009049774,shared,nephew
ssh,0.4953271028037383,shared,barrel
ssh,0.4349775784753363,shared,express
ssh,0.04918032786885246,b_only,brass
ssh,0.5165876777251185,shared,failure
ssh,1.0,a_only,overview
ssh,0.6842105263157895,shared,halted
ssh,1.0,a_only,apache
ssh,0.10344827586206896,b_only,drank
ssh,1.0,a_only,allegedly
ssh,0.0958904109589041,b_only,shabby
ssh,0.3793103448275862,shared,lost
ssh,1.0,a_only,fauna
ssh,0.6326530612244898,shared,mall
ssh,1.0,a_only,ra
ssh,1.0,a_only,stevens
ssh,0.5686274509803921,shared,cattle
ssh,1.0,a_only,stability
ssh,0.5458937198067633,shared,source
ssh,1.0,a_only,origen
ssh,0.40969162995594716,shared,pull
ssh,1.0,a_only,democratic
ssh,1.0,a_only,yields
ssh,1.0,a_only,hrer
ssh,0.5686274509803921,shared,supplied
ssh,1.0,a_only,null
ssh,1.0,a_only,bands
ssh,0.3793103448275862,shared,elizabeth
ssh,0.6666666666666666,shared,alliance
ssh,1.0,a_only,murders
ssh,0.350210970464135,shared,word
ssh,0.3445378151260504,shared,run
ssh,0.32231404958677684,shared,satisfied
ssh,0.5094339622641509,shared,accident
ssh,0.09215017064846416,b_only,guessed
ssh,0.4883720930232558,shared,cloth
ssh,0.14285714285714285,b_only,tow
ssh,0.5686274509803921,shared,christian
ssh,0.0847457627118644,b_only,lucie
ssh,1.0,a_only,deities
ssh,0.6410256410256411,shared,adding
ssh,0.6243654822335025,shared,countess
ssh,0.5609756097560976,shared,sworn
ssh,0.5023474178403756,shared,depart
ssh,0.6161616161616161,shared,needs
ssh,0.07023411371237458,b_only,charlotte
ssh,0.6842105263157895,shared,knights
ssh,0.5458937198067633,shared,maiden
ssh,0.08843537414965986,b_only,sunk
ssh,1.0,a_only,essays
ssh,0.3114754098360656,shared,changed
ssh,0.47465437788018433,shared,immensely
ssh,0.07744107744107744,b_only,linen
ssh,0.6494845360824743,shared,deposited
ssh,0.48148148148148145,shared,closer
ssh,1.0,a_only,ethiopia
ssh,0.0958904109589041,b_only,madly
ssh,0.415929203539823,shared,sherlock
ssh,1.0,a_only,wimbledon
ssh,0.5094339622641509,shared,discourse
ssh,1.0,a_only,patented
ssh,0.6,shared,minor
ssh,1.0,a_only,poems
ssh,0.05263157894736842,b_only,sings
ssh,1.0,a_only,gases
ssh,1.0,a_only,reed
ssh,0.07744107744107744,shared,one
ssh,0.40350877192982454,shared,fallen
ssh,0.4953271028037383,shared,clay
ssh,0.4883720930232558,shared,connection
ssh,1.0,a_only,explosion
ssh,1.0,a_only,macintosh
ssh,0.42857142857142855,shared,sing
ssh,1.0,a_only,issues
ssh,1.0,a_only,aaron
ssh,0.391304347826087,shared,curious
ssh,0.5311004784688995,shared,desirable
ssh,1.0,a_only,surgery
ssh,1.0,a_only,institutions
